ProgramSiteID,SiteName,WatershedID,WatershedName,SampleDate,HitchName,CrewName,VisitYear,IterationID,CategoryName,PanelName,VisitID,VisitDate,ProtocolID,ProgramID,AEM,Bug Validation,CHaMP 10% Revisit,CHaMP Core,CHaMP-PiBO Comparison,Effectiveness,Has Fish Data,IMW,Remove,Velocity Validation,Primary Visit,QC Visit,Error,No,Yes,MeasurementID,Notes,DataUpdateNotes,UndercutBankID,UTMZone,UTMNorthing,UTMEasting,GPSAccuracy,GPSAccuracyType,EstimatedLength,Width25,Width50,Width75,Bank,AverageWidth,NearestUnitBoundary,AverageDepth,Elevation,ChannelUnitID,ChannelUnit_ChannelUnitNumber,DistanceToNearestUnitBoundary,EstimatedUndercutArea
68472,CAL00001-009230,27,Big-Navarro-Garcia (CA),8/1/2013,SF Noyo 30,Chris Bell Crew,2013,3,Greater Big-Navarro-Garcia,Rotating Panel 2,1704,8/1/2013,1966,1,,,,,,,,,,,Yes,,,Yes,,171961497,,,1,10,4363978,437515,2.09,HDOP,15.5,0.5,0.5,0.8,Left,0.6,,,-7,10,10,,9.3
68472,CAL00001-009230,27,Big-Navarro-Garcia (CA),8/1/2013,SF Noyo 30,Chris Bell Crew,2013,3,Greater Big-Navarro-Garcia,Rotating Panel 2,1704,8/1/2013,1966,1,,,,,,,,,,,Yes,,,Yes,,171961498,,,2,10,4363993,437513,2.14,HDOP,1.8,0.3,0.4,0.25,Left,0.32,,,22,10,10,,0.57
68472,CAL00001-009230,27,Big-Navarro-Garcia (CA),8/1/2013,SF Noyo 30,Chris Bell Crew,2013,3,Greater Big-Navarro-Garcia,Rotating Panel 2,1704,8/1/2013,1966,1,,,,,,,,,,,Yes,,,Yes,,171961499,,,1,10,4364018,437505,2.23,HDOP,1.7,0.5,0.5,0.4,Right,0.47,,,15,9,9,,0.79
68472,CAL00001-009230,27,Big-Navarro-Garcia (CA),8/1/2013,SF Noyo 30,Chris Bell Crew,2013,3,Greater Big-Navarro-Garcia,Rotating Panel 2,1704,8/1/2013,1966,1,,,,,,,,,,,Yes,,,Yes,,171961500,,,1,10,4364018,437503,2.28,HDOP,2.1,0.3,0.4,0.5,Right,0.4,,,21,8,8,,0.84
68472,CAL00001-009230,27,Big-Navarro-Garcia (CA),8/1/2013,SF Noyo 30,Chris Bell Crew,2013,3,Greater Big-Navarro-Garcia,Rotating Panel 2,1704,8/1/2013,1966,1,,,,,,,,,,,Yes,,,Yes,,171961501,,,1,10,4364051,437482,1.69,HDOP,4.8,0.45,1,0.95,Right,0.8,,,18,6,6,,3.84
68472,CAL00001-009230,27,Big-Navarro-Garcia (CA),8/1/2013,SF Noyo 30,Chris Bell Crew,2013,3,Greater Big-Navarro-Garcia,Rotating Panel 2,1704,8/1/2013,1966,1,,,,,,,,,,,Yes,,,Yes,,171961502,,,2,10,4364058,437477,1.68,HDOP,12,0.6,1.2,0.9,Right,0.9,,,25,6,6,,10.8
68472,CAL00001-009230,27,Big-Navarro-Garcia (CA),8/1/2013,SF Noyo 30,Chris Bell Crew,2013,3,Greater Big-Navarro-Garcia,Rotating Panel 2,1704,8/1/2013,1966,1,,,,,,,,,,,Yes,,,Yes,,171961503,,,3,10,4364062,437469,1.3,HDOP,2.85,0.2,0.2,0.7,Right,0.37,,,28,6,6,,1.04
68472,CAL00001-009230,27,Big-Navarro-Garcia (CA),8/1/2013,SF Noyo 30,Chris Bell Crew,2013,3,Greater Big-Navarro-Garcia,Rotating Panel 2,1704,8/1/2013,1966,1,,,,,,,,,,,Yes,,,Yes,,171961504,,,4,10,4364059,437472,1.3,HDOP,5,0.2,0.3,0.55,Right,0.35,,,32,6,6,,1.75
68472,CAL00001-009230,27,Big-Navarro-Garcia (CA),8/1/2013,SF Noyo 30,Chris Bell Crew,2013,3,Greater Big-Navarro-Garcia,Rotating Panel 2,1704,8/1/2013,1966,1,,,,,,,,,,,Yes,,,Yes,,171961505,,,1,10,4364067,437448,1.1,HDOP,10,0.7,0.9,0.7,Left,0.77,,,37,3,3,,7.67
68472,CAL00001-009230,27,Big-Navarro-Garcia (CA),8/1/2013,SF Noyo 30,Chris Bell Crew,2013,3,Greater Big-Navarro-Garcia,Rotating Panel 2,1704,8/1/2013,1966,1,,,,,,,,,,,Yes,,,Yes,,171961506,,,1,10,4364076,437439,1.04,HDOP,3,0.4,0.3,0.45,Left,0.38,,,44,2,2,,1.15
68472,CAL00001-009230,27,Big-Navarro-Garcia (CA),8/1/2013,SF Noyo 30,Chris Bell Crew,2013,3,Greater Big-Navarro-Garcia,Rotating Panel 2,1704,8/1/2013,1966,1,,,,,,,,,,,Yes,,,Yes,,171961507,,,1,10,4364086,437446,1.1,HDOP,2.2,0.6,0.5,0.2,Left,0.43,,,60,1,1,,0.95
68472,CAL00001-009230,27,Big-Navarro-Garcia (CA),8/1/2013,SF Noyo 30,Chris Bell Crew,2013,3,Greater Big-Navarro-Garcia,Rotating Panel 2,1704,8/1/2013,1966,1,,,,,,,,,,,Yes,,,Yes,,171961508,,,2,10,4364100,437438,1.31,HDOP,5.7,1,0.75,1.2,Left,0.98,,,33,1,1,,5.6
68472,CAL00001-009230,27,Big-Navarro-Garcia (CA),8/1/2013,SF Noyo 30,Chris Bell Crew,2013,3,Greater Big-Navarro-Garcia,Rotating Panel 2,1704,8/1/2013,1966,1,,,,,,,,,,,Yes,,,Yes,,171961509,,,3,10,4364095,437449,1.14,HDOP,2.8,0.25,0.55,1.05,Left,0.62,,,59,1,1,,1.73
68477,CAL00001-012319,27,Big-Navarro-Garcia (CA),7/25/2012,Redwood Creek,Chris Bell Crew,2012,2,Greater Big-Navarro-Garcia,Annual,899,7/25/2012,806,1,,,,,,,,,,,Yes,,,Yes,,209096,,missing GPS point,8,,,,,,4,0.4,0.4,0.4,Left,0.4,Upstream,0.55,,7,7,6,1.6
68477,CAL00001-012319,27,Big-Navarro-Garcia (CA),7/25/2012,Redwood Creek,Chris Bell Crew,2012,2,Greater Big-Navarro-Garcia,Annual,899,7/25/2012,806,1,,,,,,,,,,,Yes,,,Yes,,209097,,,7,10,4364749,457507,1.02,HDOP,5,0.4,0.4,0.4,Right,0.4,Upstream,0.6,156,7,7,7,2
68477,CAL00001-012319,27,Big-Navarro-Garcia (CA),7/25/2012,Redwood Creek,Chris Bell Crew,2012,2,Greater Big-Navarro-Garcia,Annual,899,7/25/2012,806,1,,,,,,,,,,,Yes,,,Yes,,209098,,,5,10,4364746,457501,1.22,HDOP,3,0.5,0.5,0.5,Right,0.5,Downstream,0.45,170,7,7,3,1.5
68477,CAL00001-012319,27,Big-Navarro-Garcia (CA),7/25/2012,Redwood Creek,Chris Bell Crew,2012,2,Greater Big-Navarro-Garcia,Annual,899,7/25/2012,806,1,,,,,,,,,,,Yes,,,Yes,,209099,,,4,10,4364734,457502,0.93,HDOP,2,0.35,0.35,0.35,Right,0.35,Upstream,0.1,143,5,5,1.5,0.7
68477,CAL00001-012319,27,Big-Navarro-Garcia (CA),7/25/2012,Redwood Creek,Chris Bell Crew,2012,2,Greater Big-Navarro-Garcia,Annual,899,7/25/2012,806,1,,,,,,,,,,,Yes,,,Yes,,209100,,,3,10,4364730,457505,0.94,HDOP,1.3,0.2,0.2,0.2,Right,0.2,Upstream,0.2,144,5,5,5,0.26
68477,CAL00001-012319,27,Big-Navarro-Garcia (CA),7/25/2012,Redwood Creek,Chris Bell Crew,2012,2,Greater Big-Navarro-Garcia,Annual,899,7/25/2012,806,1,,,,,,,,,,,Yes,,,Yes,,209101,,,2,10,4364722,457510,0.94,HDOP,5,0.35,0.35,0.35,Right,0.35,Downstream,0.22,144,5,5,6,1.75
68477,CAL00001-012319,27,Big-Navarro-Garcia (CA),7/25/2012,Redwood Creek,Chris Bell Crew,2012,2,Greater Big-Navarro-Garcia,Annual,899,7/25/2012,806,1,,,,,,,,,,,Yes,,,Yes,,209102,,,1,10,4364716,457508,1.52,HDOP,1.3,0.2,0.2,0.2,Right,0.2,Upstream,0.2,170,4,4,2,0.26
68478,CAL00001-013349,27,Big-Navarro-Garcia (CA),9/19/2012,Caspar Creek Mainstem,Wendy Crew,2012,2,Caspar Creek,Annual,987,9/19/2012,806,1,,,,,,,,,,,Yes,,,Yes,,286993,under cut extends 4m upstream of survey. only part in survey was measured,,8,10,4356114,433463,3.5,HDOP,3.2,0.25,0.25,0.25,Left,0.25,Downstream,0.15,,13,13,2.5,0.8
68478,CAL00001-013349,27,Big-Navarro-Garcia (CA),9/19/2012,Caspar Creek Mainstem,Wendy Crew,2012,2,Caspar Creek,Annual,987,9/19/2012,806,1,,,,,,,,,,,Yes,,,Yes,,286994,,,7,10,4356115,433465,3.7,HDOP,5.5,0.35,0.35,0.35,Left,0.35,Upstream,0.1,,11,11,3,1.93
68478,CAL00001-013349,27,Big-Navarro-Garcia (CA),9/19/2012,Caspar Creek Mainstem,Wendy Crew,2012,2,Caspar Creek,Annual,987,9/19/2012,806,1,,,,,,,,,,,Yes,,,Yes,,286995,,,6,10,4356112,433455,4.2,HDOP,1.2,0.2,0.2,0.2,Left,0.2,Downstream,0.1,,11,11,3,0.24
68478,CAL00001-013349,27,Big-Navarro-Garcia (CA),9/19/2012,Caspar Creek Mainstem,Wendy Crew,2012,2,Caspar Creek,Annual,987,9/19/2012,806,1,,,,,,,,,,,Yes,,,Yes,,286996,,,5,10,4356090,433462,4.4,HDOP,2.5,0.15,0.15,0.15,Right,0.15,Upstream,0.1,,9,9,3,0.38
68478,CAL00001-013349,27,Big-Navarro-Garcia (CA),9/19/2012,Caspar Creek Mainstem,Wendy Crew,2012,2,Caspar Creek,Annual,987,9/19/2012,806,1,,,,,,,,,,,Yes,,,Yes,,286997,,,4,10,4356084,433425,4.8,HDOP,3,0.2,0.2,0.2,Left,0.2,Upstream,0.15,,7,7,3,0.6
68478,CAL00001-013349,27,Big-Navarro-Garcia (CA),9/19/2012,Caspar Creek Mainstem,Wendy Crew,2012,2,Caspar Creek,Annual,987,9/19/2012,806,1,,,,,,,,,,,Yes,,,Yes,,286998,,,3,10,4356046,433381,3.2,HDOP,1,0.15,0.15,0.15,Right,0.15,Downstream,0.2,,4,4,2.5,0.15
68478,CAL00001-013349,27,Big-Navarro-Garcia (CA),9/19/2012,Caspar Creek Mainstem,Wendy Crew,2012,2,Caspar Creek,Annual,987,9/19/2012,806,1,,,,,,,,,,,Yes,,,Yes,,286999,,,2,10,4356031,433350,3.6,HDOP,2.2,0.2,0.2,0.2,Right,0.2,Upstream,0.15,,1,1,1,0.44
68478,CAL00001-013349,27,Big-Navarro-Garcia (CA),9/19/2012,Caspar Creek Mainstem,Wendy Crew,2012,2,Caspar Creek,Annual,987,9/19/2012,806,1,,,,,,,,,,,Yes,,,Yes,,287000,,,1,10,4356038,433369,4,HDOP,2,0.2,0.2,0.2,Right,0.2,Upstream,0.15,,1,1,3.5,0.4
68478,CAL00001-013349,27,Big-Navarro-Garcia (CA),9/3/2013,Caspar Revisits,Andy Crew,2013,3,Caspar Creek,Annual,1816,9/3/2013,1966,1,,,,,,,,,,,Yes,,,,,177088616,,,1,10,4356028,433345,2.81,HDOP,5,0.25,0.39,0.42,Right,0.35,,,43,2,2,,1.77
68478,CAL00001-013349,27,Big-Navarro-Garcia (CA),9/3/2013,Caspar Revisits,Andy Crew,2013,3,Caspar Creek,Annual,1816,9/3/2013,1966,1,,,,,,,,,,,Yes,,,,,177088617,,,1,10,4356048,433365,2.82,HDOP,3,0.55,0.8,0.62,Right,0.66,,,43,3,3,,1.97
68478,CAL00001-013349,27,Big-Navarro-Garcia (CA),9/3/2013,Caspar Revisits,Andy Crew,2013,3,Caspar Creek,Annual,1816,9/3/2013,1966,1,,,,,,,,,,,Yes,,,,,177088618,,,2,10,4356047,433358,2.83,HDOP,2,0.6,0.35,0.4,Right,0.45,,,43,3,3,,0.9
68478,CAL00001-013349,27,Big-Navarro-Garcia (CA),9/3/2013,Caspar Revisits,Andy Crew,2013,3,Caspar Creek,Annual,1816,9/3/2013,1966,1,,,,,,,,,,,Yes,,,,,177088619,,,3,10,4356052,433359,2.84,HDOP,2,0.25,0.4,0.27,Right,0.31,,,43,3,3,,0.61
68478,CAL00001-013349,27,Big-Navarro-Garcia (CA),9/3/2013,Caspar Revisits,Andy Crew,2013,3,Caspar Creek,Annual,1816,9/3/2013,1966,1,,,,,,,,,,,Yes,,,,,177088620,,,1,10,4356055,433362,2.87,HDOP,2.5,0.3,0.42,0.27,Right,0.33,,,43,5,5,,0.83
68478,CAL00001-013349,27,Big-Navarro-Garcia (CA),9/3/2013,Caspar Revisits,Andy Crew,2013,3,Caspar Creek,Annual,1816,9/3/2013,1966,1,,,,,,,,,,,Yes,,,,,177088621,,,1,10,4356089,433425,3.12,HDOP,2,0.35,0.3,0.45,Right,0.37,,,43,10,10,,0.73
68478,CAL00001-013349,27,Big-Navarro-Garcia (CA),9/3/2013,Caspar Revisits,Andy Crew,2013,3,Caspar Creek,Annual,1816,9/3/2013,1966,1,,,,,,,,,,,Yes,,,,,177088622,,,1,10,4356103,433439,3.26,HDOP,5,0.4,0.5,0.45,Left,0.45,,,43,11,11,,2.25
68478,CAL00001-013349,27,Big-Navarro-Garcia (CA),9/3/2013,Caspar Revisits,Andy Crew,2013,3,Caspar Creek,Annual,1816,9/3/2013,1966,1,,,,,,,,,,,Yes,,,,,177088623,,,1,10,4356114,433462,3.37,HDOP,3,0.5,0.6,0.45,Left,0.52,,,43,12,12,,1.55
68478,CAL00001-013349,27,Big-Navarro-Garcia (CA),9/3/2013,Caspar Revisits,Andy Crew,2013,3,Caspar Creek,Annual,1816,9/3/2013,1966,1,,,,,,,,,,,Yes,,,,,177088624,,,1,10,4356117,433442,3.46,HDOP,4,0.5,0.3,0.45,Left,0.42,,,43,15,15,,1.67
68478,CAL00001-013349,27,Big-Navarro-Garcia (CA),8/28/2014,August BACI Hitch,Elizabeth Mackey Crew,2014,4,Caspar Creek,Annual,2571,8/28/2014,2020,1,,,,,,,,,,,Yes,,,,,189733771,,,1,10,4356036,433355,4,,7.8,0.28,0.25,0.25,Right,0.26,,,28,2,2,,2.03
68478,CAL00001-013349,27,Big-Navarro-Garcia (CA),8/28/2014,August BACI Hitch,Elizabeth Mackey Crew,2014,4,Caspar Creek,Annual,2571,8/28/2014,2020,1,,,,,,,,,,,Yes,,,,,189733772,,,1,10,4356106,433453,1,,2.1,0.25,0.32,0.25,Left,0.27,,,25,12,13,,0.57
68478,CAL00001-013349,27,Big-Navarro-Garcia (CA),8/28/2014,August BACI Hitch,Elizabeth Mackey Crew,2014,4,Caspar Creek,Annual,2571,8/28/2014,2020,1,,,,,,,,,,,Yes,,,,,189733773,,,2,10,4356113,433465,3,,4.2,0.25,0.3,0.35,Left,0.3,,,26,12,13,,1.26
68478,CAL00001-013349,27,Big-Navarro-Garcia (CA),8/28/2014,August BACI Hitch,Elizabeth Mackey Crew,2014,4,Caspar Creek,Annual,2571,8/28/2014,2020,1,,,,,,,,,,,Yes,,,,,189733774,,,1,10,4356116,433475,5,,7.5,0.55,0.3,0.2,Left,0.35,,,26,13,14,,2.63
68478,CAL00001-013349,27,Big-Navarro-Garcia (CA),8/28/2014,August BACI Hitch,Elizabeth Mackey Crew,2014,4,Caspar Creek,Annual,2571,8/28/2014,2020,1,,,,,,,,,,,Yes,,,,,189733775,,,1,10,4356123,433481,5,,5.3,0.25,0.5,0.38,Left,0.38,,,29,16,16,,2
68478,CAL00001-013349,27,Big-Navarro-Garcia (CA),7/20/2015,Summer 2015 BACI,Elizabeth Mackey Crew,2015,5,Caspar Creek,Annual,3109,7/20/2015,2020,1,,,,,,,,,,,Yes,,,,,192935428,,,1,10,4356065,433337,10,Apple Accuracy,1.4,0.25,0.3,0.4,Right,0.32,,,28,1,1,,0.44
68478,CAL00001-013349,27,Big-Navarro-Garcia (CA),7/20/2015,Summer 2015 BACI,Elizabeth Mackey Crew,2015,5,Caspar Creek,Annual,3109,7/20/2015,2020,1,,,,,,,,,,,Yes,,,,,192935429,,,2,10,4356043,433344,10,Apple Accuracy,4.5,0.28,0.28,0.35,Right,0.3,,,17,1,1,,1.36
68478,CAL00001-013349,27,Big-Navarro-Garcia (CA),7/20/2015,Summer 2015 BACI,Elizabeth Mackey Crew,2015,5,Caspar Creek,Annual,3109,7/20/2015,2020,1,,,,,,,,,,,Yes,,,,,192935430,,,1,10,4356042,433410,10,Apple Accuracy,1.1,0.3,0.4,0.4,Right,0.37,,,19,8,8,,0.4
68478,CAL00001-013349,27,Big-Navarro-Garcia (CA),7/20/2015,Summer 2015 BACI,Elizabeth Mackey Crew,2015,5,Caspar Creek,Annual,3109,7/20/2015,2020,1,,,,,,,,,,,Yes,,,,,192935431,,,1,10,4356100,433409,10,Apple Accuracy,1,0.2,0.28,0.25,Left,0.24,,,19,12,12,,0.24
68478,CAL00001-013349,27,Big-Navarro-Garcia (CA),7/20/2015,Summer 2015 BACI,Elizabeth Mackey Crew,2015,5,Caspar Creek,Annual,3109,7/20/2015,2020,1,,,,,,,,,,,Yes,,,,,192935432,,,2,10,4356077,433434,10,Apple Accuracy,1.3,0.3,0.4,0.4,Left,0.37,,,20,12,12,,0.48
68478,CAL00001-013349,27,Big-Navarro-Garcia (CA),7/20/2015,Summer 2015 BACI,Elizabeth Mackey Crew,2015,5,Caspar Creek,Annual,3109,7/20/2015,2020,1,,,,,,,,,,,Yes,,,,,192935433,,,3,10,4356094,433453,10,Apple Accuracy,3.6,0.3,0.44,0.45,Left,0.4,,,20,12,12,,1.43
68478,CAL00001-013349,27,Big-Navarro-Garcia (CA),7/20/2015,Summer 2015 BACI,Elizabeth Mackey Crew,2015,5,Caspar Creek,Annual,3109,7/20/2015,2020,1,,,,,,,,,,,Yes,,,,,192935434,,,1,10,4356125,433443,10,Apple Accuracy,5.3,0.48,0.2,0.25,Left,0.31,,,20,13,13,,1.64
68478,CAL00001-013349,27,Big-Navarro-Garcia (CA),9/27/2016,Summer 2016 BACI Hitch 2,Elizabeth Mackey Crew,2016,6,Caspar Creek,Annual,4244,9/27/2016,2020,1,,,,,,,,,,,Yes,,,,,205655608,,,1,10,4356096,433451,5,,1.4,0.23,0.26,0.2,Left,0.23,,,22,13,13,,0.32
68478,CAL00001-013349,27,Big-Navarro-Garcia (CA),9/27/2016,Summer 2016 BACI Hitch 2,Elizabeth Mackey Crew,2016,6,Caspar Creek,Annual,4244,9/27/2016,2020,1,,,,,,,,,,,Yes,,,,,205655609,,,2,10,4356107,433465,0,,2.6,0.2,0.45,0.25,Left,0.3,,,21,13,13,,0.78
68478,CAL00001-013349,27,Big-Navarro-Garcia (CA),9/27/2016,Summer 2016 BACI Hitch 2,Elizabeth Mackey Crew,2016,6,Caspar Creek,Annual,4244,9/27/2016,2020,1,,,,,,,,,,,Yes,,,,,205655610,,,3,10,4356112,433465,2,,6.5,0.2,0.3,0.35,Left,0.28,,,22,13,13,,1.84
68478,CAL00001-013349,27,Big-Navarro-Garcia (CA),8/15/2017,BACI Summer 2017,Elizabeth Mackey Crew,2017,7,Caspar Creek,Annual,5043,8/15/2017,2020,1,,,,,,,,,,,Yes,,,,,209115387,,,1,10,4356035,433361,3,,6.9,0.38,0.49,0.2,Right,0.36,,,23,2,1,,2.46
68479,CAL00001-014212,27,Big-Navarro-Garcia (CA),9/4/2012,Mainstem Big River,Chris Bell Crew,2012,2,Greater Big-Navarro-Garcia,Annual,966,9/4/2012,806,1,,,,,,,,,,,Yes,,,,,291460,,,5,10,4351142,444454,9.88,HDOP,1.1,0.2,0.2,0.2,Left,0.2,Downstream,0.05,50,4,4,8,0.22
68479,CAL00001-014212,27,Big-Navarro-Garcia (CA),9/4/2012,Mainstem Big River,Chris Bell Crew,2012,2,Greater Big-Navarro-Garcia,Annual,966,9/4/2012,806,1,,,,,,,,,,,Yes,,,,,291461,,,4,10,4351119,444506,3.53,HDOP,25,0.4,0.4,0.4,Left,0.4,Upstream,0.35,20,4,4,40,10
68479,CAL00001-014212,27,Big-Navarro-Garcia (CA),9/4/2012,Mainstem Big River,Chris Bell Crew,2012,2,Greater Big-Navarro-Garcia,Annual,966,9/4/2012,806,1,,,,,,,,,,,Yes,,,,,291462,,,3,10,4351090,444551,3.21,HDOP,30,0.4,0.4,0.4,Left,0.4,Upstream,0.3,32,4,4,15,12
68479,CAL00001-014212,27,Big-Navarro-Garcia (CA),9/4/2012,Mainstem Big River,Chris Bell Crew,2012,2,Greater Big-Navarro-Garcia,Annual,966,9/4/2012,806,1,,,,,,,,,,,Yes,,,,,291463,,,2,10,4351128,444631,1.22,HDOP,10,0.25,0.25,0.25,Left,0.25,Downstream,0.25,25,8,7,5,2.5
68479,CAL00001-014212,27,Big-Navarro-Garcia (CA),9/4/2012,Mainstem Big River,Chris Bell Crew,2012,2,Greater Big-Navarro-Garcia,Annual,966,9/4/2012,806,1,,,,,,,,,,,Yes,,,,,291464,,,1,10,4351147,444645,0.96,HDOP,8,0.2,0.2,0.2,Left,0.2,Downstream,0.2,27,8,7,10,1.6
68479,CAL00001-014212,27,Big-Navarro-Garcia (CA),8/14/2013,Big River 12,Chris Bell Crew,2013,3,Greater Big-Navarro-Garcia,Annual,1760,8/14/2013,1966,1,,,,,,,,,,,Yes,,,Yes,,174480868,,,1,10,4351119,444520,1.94,HDOP,19.2,0.6,0.9,1,Left,0.83,,,28,2,2,,16
68479,CAL00001-014212,27,Big-Navarro-Garcia (CA),8/14/2013,Big River 12,Chris Bell Crew,2013,3,Greater Big-Navarro-Garcia,Annual,1760,8/14/2013,1966,1,,,,,,,,,,,Yes,,,Yes,,174480869,,,2,10,4351113,444549,1.97,HDOP,30,0.3,0.3,0.4,Left,0.33,,,15,2,2,,10
68479,CAL00001-014212,27,Big-Navarro-Garcia (CA),8/14/2013,Big River 12,Chris Bell Crew,2013,3,Greater Big-Navarro-Garcia,Annual,1760,8/14/2013,1966,1,,,,,,,,,,,Yes,,,Yes,,174480870,,,1,10,4351130,444625,1.84,HDOP,3.6,0.25,0.45,0.35,Left,0.35,,,-38,5,5,,1.26
68479,CAL00001-014212,27,Big-Navarro-Garcia (CA),8/14/2013,Big River 12,Chris Bell Crew,2013,3,Greater Big-Navarro-Garcia,Annual,1760,8/14/2013,1966,1,,,,,,,,,,,Yes,,,Yes,,174480871,,,2,10,4351138,444626,1.87,HDOP,1.1,0.55,0.35,0.5,Left,0.47,,,-39,5,5,,0.51
68479,CAL00001-014212,27,Big-Navarro-Garcia (CA),8/14/2013,Big River 12,Chris Bell Crew,2013,3,Greater Big-Navarro-Garcia,Annual,1760,8/14/2013,1966,1,,,,,,,,,,,Yes,,,Yes,,174480872,,,3,10,4351133,444628,1.9,HDOP,4.1,0.6,0.95,0.4,Left,0.65,,,-37,5,5,,2.67
68479,CAL00001-014212,27,Big-Navarro-Garcia (CA),8/14/2013,Big River 12,Chris Bell Crew,2013,3,Greater Big-Navarro-Garcia,Annual,1760,8/14/2013,1966,1,,,,,,,,,,,Yes,,,Yes,,174480873,,,4,10,4351143,444640,1.92,HDOP,3.3,0.5,0.55,0.3,Left,0.45,,,-27,5,5,,1.49
68479,CAL00001-014212,27,Big-Navarro-Garcia (CA),8/14/2013,Big River 12,Chris Bell Crew,2013,3,Greater Big-Navarro-Garcia,Annual,1760,8/14/2013,1966,1,,,,,,,,,,,Yes,,,Yes,,174480874,,,5,10,4351150,444643,1.93,HDOP,1.5,0.25,0.3,0.3,Right,0.28,,,86,5,5,,0.42
68479,CAL00001-014212,27,Big-Navarro-Garcia (CA),8/14/2013,Big River 12,Chris Bell Crew,2013,3,Greater Big-Navarro-Garcia,Annual,1760,8/14/2013,1966,1,,,,,,,,,,,Yes,,,Yes,,174480875,,,6,10,4351152,444646,1.92,HDOP,1.1,0.25,0.35,0.3,Right,0.3,,,89,5,5,,0.33
68479,CAL00001-014212,27,Big-Navarro-Garcia (CA),8/14/2013,Big River 12,Chris Bell Crew,2013,3,Greater Big-Navarro-Garcia,Annual,1760,8/14/2013,1966,1,,,,,,,,,,,Yes,,,Yes,,174480876,,,7,10,4351146,444654,1.91,HDOP,1.8,0.25,0.35,0.25,Right,0.28,,,76,5,5,,0.51
68479,CAL00001-014212,27,Big-Navarro-Garcia (CA),8/14/2013,Big River 12,Chris Bell Crew,2013,3,Greater Big-Navarro-Garcia,Annual,1760,8/14/2013,1966,1,,,,,,,,,,,Yes,,,Yes,,174480877,,,8,10,4351154,444661,1.9,HDOP,5.1,0.4,0.35,0.35,Right,0.37,,,46,5,5,,1.87
68479,CAL00001-014212,27,Big-Navarro-Garcia (CA),8/14/2013,Big River 12,Chris Bell Crew,2013,3,Greater Big-Navarro-Garcia,Annual,1760,8/14/2013,1966,1,,,,,,,,,,,Yes,,,Yes,,174480878,,,9,10,4351157,444672,1.89,HDOP,2.2,0.6,0.5,0.4,Right,0.5,,,57,5,5,,1.1
68479,CAL00001-014212,27,Big-Navarro-Garcia (CA),8/14/2013,Big River 12,Chris Bell Crew,2013,3,Greater Big-Navarro-Garcia,Annual,1760,8/14/2013,1966,1,,,,,,,,,,,Yes,,,Yes,,174480879,,,1,10,4351090,444474,2.21,HDOP,3.2,1.3,0.9,0.5,Left,0.9,,,16,3,3,,2.88
68479,CAL00001-014212,27,Big-Navarro-Garcia (CA),8/14/2013,Big River 12,Chris Bell Crew,2013,3,Greater Big-Navarro-Garcia,Annual,1760,8/14/2013,1966,1,,,,,,,,,,,Yes,,,Yes,,174480880,,,10,10,4351169,444701,1.53,HDOP,14,0.7,0.35,0.4,Right,0.48,,,22,5,5,,6.77
68480,CAL00001-014510,27,Big-Navarro-Garcia (CA),8/13/2012,Mainstem Big River,Chris Bell Crew,2012,2,Greater Big-Navarro-Garcia,Annual,967,8/13/2012,806,1,,,,,,,,,,,Yes,,,Yes,,205555,,,11,10,4352515,447593,2.11,HDOP,1.5,0.4,0.4,0.4,Right,0.4,Upstream,0.6,43,6,6,10,0.6
68480,CAL00001-014510,27,Big-Navarro-Garcia (CA),8/13/2012,Mainstem Big River,Chris Bell Crew,2012,2,Greater Big-Navarro-Garcia,Annual,967,8/13/2012,806,1,,,,,,,,,,,Yes,,,Yes,,205556,,,10,10,4352510,447588,2.1,HDOP,2,0.3,0.3,0.3,Right,0.3,Upstream,0.35,50,6,6,15,0.6
68480,CAL00001-014510,27,Big-Navarro-Garcia (CA),8/13/2012,Mainstem Big River,Chris Bell Crew,2012,2,Greater Big-Navarro-Garcia,Annual,967,8/13/2012,806,1,,,,,,,,,,,Yes,,,Yes,,205557,,,9,10,4352493,447577,2.1,HDOP,1.3,0.3,0.3,0.3,Left,0.3,Upstream,0.2,40,6,6,20,0.39
68480,CAL00001-014510,27,Big-Navarro-Garcia (CA),8/13/2012,Mainstem Big River,Chris Bell Crew,2012,2,Greater Big-Navarro-Garcia,Annual,967,8/13/2012,806,1,,,,,,,,,,,Yes,,,Yes,,205558,,,8,10,4352555,447575,2.08,HDOP,2.5,0.15,0.15,0.15,Right,0.15,Upstream,0.2,-13,6,6,25,0.38
68480,CAL00001-014510,27,Big-Navarro-Garcia (CA),8/13/2012,Mainstem Big River,Chris Bell Crew,2012,2,Greater Big-Navarro-Garcia,Annual,967,8/13/2012,806,1,,,,,,,,,,,Yes,,,Yes,,205559,,,7,10,4352507,447561,1.65,HDOP,1.2,0.3,0.3,0.3,Left,0.3,Upstream,0.15,23,6,6,30,0.36
68480,CAL00001-014510,27,Big-Navarro-Garcia (CA),8/13/2012,Mainstem Big River,Chris Bell Crew,2012,2,Greater Big-Navarro-Garcia,Annual,967,8/13/2012,806,1,,,,,,,,,,,Yes,,,Yes,,205560,,,6,10,4352496,447401,2.36,HDOP,2,0.3,0.3,0.3,Right,0.3,Upstream,0.4,27,2,2,30,0.6
